"","wy","site_code","method","GN_Al_ICP","GN_Ca","GN_Cl","GN_DIC","GN_DOC","GN_DON","GN_F","GN_Fe","GN_K","GN_Mg","GN_Mn","GN_Na","GN_NH4_N","GN_NO3_N","GN_OMAl","GN_PO4_P","GN_SiO2_Si","GN_SO4_S","GN_TDN","GN_TMAl"
"315","1981","w1","average",NA,14.7192556408738,7.25528434928458,NA,NA,NA,NA,NA,1.8430762661489,3.19076483748107,NA,8.7902060651144,0.149170895810947,3.61272717581104,NA,0.00432535434603877,21.9071772925246,21.8804836702032,NA,NA
"316","1980","w1","average",NA,9.72389074792575,4.19417380009889,NA,NA,NA,NA,NA,1.45962552528284,2.09734522560994,NA,5.6305930791978,0.0866036299763137,3.08210062956456,NA,0.00488859220159326,14.2123206507622,13.3880663281853,NA,NA
"317","1979","w1","average",NA,10.1721956148634,4.2755438104926,NA,NA,NA,NA,NA,1.82503172672329,2.29114311608361,NA,5.86751984253574,0.0678621095982535,2.23747640821538,NA,0.00740987745589536,14.4745756332203,15.6785809918164,NA,NA
"318","1978","w1","average",NA,13.1801259962199,3.85689955451836,NA,NA,NA,NA,NA,1.53989679986868,2.6605653872897,NA,6.53587008284235,0.0603415700499439,2.65166311843311,NA,0.00920400843088394,18.2579141874235,19.420294803912,NA,NA
"319","1977","w1","average",NA,12.4254302756958,3.42977619438948,NA,NA,NA,NA,NA,1.24682055679875,2.57443888792626,NA,6.40520395316053,0.0510521089722206,4.19902159178145,NA,0.00725950196403676,17.1806013430616,16.079840756832,NA,NA
"320","1976","w1","average",NA,16.4437481557827,4.16572455843042,NA,NA,NA,NA,NA,1.64268904574797,3.29474347944205,NA,7.15141023565079,0.111990932812997,6.10607324945229,NA,0.00882723921451179,20.0499089192212,21.8701861784555,NA,NA
"321","1975","w1","average",NA,14.0257910593039,4.19083129959519,NA,NA,NA,NA,NA,1.52464365932719,2.96087970056521,NA,6.16526810358655,0.110799813827258,4.51169097493118,NA,0.00546310906449452,16.5734229747255,18.3426844010181,NA,NA
"322","1974","w1","average",NA,18.3028783399701,4.52741147791862,NA,NA,NA,NA,NA,1.97803328523608,3.8365253709867,NA,7.08094823827194,0.258600847223778,7.37188948340004,NA,0.00639284288978415,19.312069200741,22.7413090105777,NA,NA
"323","1973","w1","average",NA,19.2227176395062,6.0182307110973,NA,NA,NA,NA,NA,2.16830266845109,3.77744419031021,NA,8.86788159150676,0.157592544410159,4.65953283515401,NA,0.00533582521548759,22.8510130152756,26.5241777174909,NA,NA
"324","1972","w1","average",NA,13.1007772558538,4.01161353793223,NA,NA,NA,NA,NA,1.14866331684648,2.76567190128498,NA,6.07273374492404,0.0646591185959488,2.55629082260854,NA,NA,15.9621478421388,17.7987018075623,NA,NA
"325","1971","w1","average",NA,12.3592506919325,3.92868141313954,NA,NA,NA,NA,NA,1.10827712469516,2.81642357170081,NA,5.96198248957577,0.152622590567511,3.65344424693707,NA,NA,14.4307540208247,14.8258448800056,NA,NA
"326","1970","w1","average",NA,13.8354816387991,NA,NA,NA,NA,NA,NA,1.23234745619961,3.1108484727191,NA,6.58090167104629,NA,NA,NA,NA,NA,NA,NA,NA
"327","1969","w1","average",NA,12.8418234460801,NA,NA,NA,NA,NA,NA,1.55570622634981,3.08967121661709,NA,7.62875817206941,NA,NA,NA,NA,NA,NA,NA,NA
"328","1968","w1","average",NA,13.8035512920367,NA,NA,NA,NA,NA,NA,1.72806536989338,3.70988791182207,NA,8.3173631759674,NA,NA,NA,NA,NA,NA,NA,NA
"329","1967","w1","average",NA,10.5130420331477,NA,NA,NA,NA,NA,NA,1.04790632289035,2.61636792680145,NA,6.00745259037009,NA,NA,NA,NA,NA,NA,NA,NA
"330","1966","w1","average",NA,9.91747171427342,NA,NA,NA,NA,NA,NA,1.07476149813727,2.55051588271405,NA,5.42408873036527,NA,NA,NA,NA,NA,NA,NA,NA
"331","2020","w2","wrtds",0.707474089224846,2.89999483653035,2.98699876511058,3.40796058674847,12.3640320298638,0.302574929340385,0.203191482131944,0.0245073970943711,0.398745221004191,0.636191656749383,0.0290774726791933,3.66720402797824,0.0297345117308955,0.0930284348728201,0.168476121909814,0.0039275278230123,13.0486550153917,4.51424500846603,0.349514650489073,0.382090508872215
"332","2019","w2","wrtds",1.16012685970793,4.80374129525646,4.49782104080072,5.21282513129622,20.8932037026792,0.542135976115873,0.33061402532883,0.038805926427906,0.692669159041157,1.03967235442976,0.0613431817277751,5.88984485234532,0.04981485001863,0.145142811110589,0.28625507470545,0.00592528918216759,20.8074748415303,7.2931678861578,0.62492448135421,0.62255585487641
"333","2018","w2","wrtds",0.833996072638605,3.87324774830637,3.44703057801101,3.98430127243958,15.390417213471,0.445558963806971,0.259704023991019,0.0287883295772753,0.525511384886511,0.835424150127119,0.0540239903416183,4.69378726083993,0.0364192129458213,0.119865962228489,0.205211314743964,0.00418231803704918,16.5409463952571,5.85003552562394,0.524661660327088,0.449924896255318
"334","2017","w2","wrtds",0.861150243601683,4.15294044789589,3.31377406232527,3.91659678855512,16.1936330456594,0.503829042400183,0.279994113613147,0.0272088873057886,0.59159322359147,0.886385059564717,0.0643665943997205,4.84340353631177,0.0374652827244184,0.134999854062774,0.228244238141906,0.00389187860711974,16.6469027498215,6.18944547240548,0.597569300890715,0.482824467488654
"335","2016","w2","wrtds",0.591754844060682,3.33955565868864,2.73810353572136,2.93963405817615,10.4635512912634,0.385139205092115,0.217063314398118,0.0199903905228152,0.455498517208099,0.723268316576795,0.0530284599293172,3.94320469958583,0.0246659007589547,0.130753883095474,0.152827463555702,0.00257244328550597,12.9143188732129,5.00798432329139,0.481066544986669,0.342176127674642
"336","2015","w2","wrtds",0.724802049149073,4.15677079586594,2.84702747968624,3.46418756491549,14.1250231692531,0.533603518304867,0.265270874103985,0.0237930465153836,0.540761688471733,0.874587384116578,0.0822661176466032,4.69599373730786,0.0316760427395073,0.120164918856404,0.19009001149952,0.00294616425161179,15.9492706223637,6.07940253862852,0.641010741891083,0.400982761247362
"337","2014","w2","wrtds",0.824864833992724,4.95207499773611,3.21373899021258,3.81025499999773,15.9171936346409,0.661118297900897,0.310979978114552,0.0248427436852625,0.700369317132711,1.04282483435244,0.117759819522442,5.39336167179541,0.0350545290404634,0.178914296512048,0.228874479697392,0.00291997440892427,17.7706578927527,7.15126116616363,0.862119599336654,0.477463832341861
"338","2013","w2","wrtds",NA,4.33487012881952,2.63857997693638,3.2062876774635,10.8365585769453,0.555851091382107,0.265516738546069,NA,0.554867330469128,0.911523386959159,NA,4.76598032512755,0.0267634980145007,0.165177259690916,0.169098468740127,0.0022441185509579,15.365826425863,6.35080053554372,0.695388840765793,0.363215821264512
"339","2012","w2","wrtds",NA,7.12419353834034,3.7540740068334,4.72116896521445,NA,NA,NA,NA,0.875891451273651,1.45258801585059,NA,7.0094761310374,0.0439005710282926,0.223172006908087,0.310830223371759,0.00297437049383576,23.677823577802,10.0584227586983,NA,0.615988256156305
"340","2011","w2","wrtds",NA,8.9992119892779,4.56328237133462,5.67043442852882,NA,NA,NA,NA,1.22192903150358,1.82386450376592,NA,8.35337921452352,0.0538769324010183,0.43858501651599,NA,0.00308603033838563,27.7634279358173,12.6058297985067,NA,NA
"341","2010","w2","wrtds",NA,6.87086961146374,3.62692877188323,4.17677925090485,NA,NA,NA,NA,0.866109396308863,1.37947424024943,NA,6.26320633191614,0.0384977665481297,0.383915100368809,NA,0.00203438135743632,20.1475062583308,9.68793113468143,NA,NA
"342","2009","w2","wrtds",NA,9.00695471689057,4.10225257404035,5.34542039442695,NA,NA,NA,NA,1.02082957671898,1.7610708530644,NA,7.89564948892263,0.0489897994454622,0.339927091449902,NA,0.00250281093457029,25.8643646571635,12.8055958181823,NA,NA
"343","2008","w2","wrtds",NA,9.48035142919335,4.28319003176781,5.50111235637935,NA,NA,NA,NA,1.1981024124921,1.83832286548455,NA,7.91286499969786,0.0497012058872125,0.51524203348961,NA,0.00255491192952733,25.3721429272923,13.3479399107784,NA,NA
"344","2007","w2","wrtds",NA,7.48931341383717,3.58852507468489,4.20588137585521,NA,NA,NA,NA,0.941585178768489,1.43543167674043,NA,6.14525112023062,0.0232369246635642,0.384464069821261,NA,0.00198722882411029,19.0927263831218,10.5076311955682,NA,NA
"345","2006","w2","wrtds",NA,10.0229263045924,4.90002541090126,5.30904364087923,NA,NA,NA,NA,1.42230877301716,1.90233855891673,NA,7.80361589910527,0.0270139399134182,0.938495649566137,NA,0.00310688795175441,23.920410479582,13.7568941562298,NA,NA
"346","2005","w2","wrtds",NA,11.8963214537788,5.12276925705935,6.12641880456036,NA,NA,NA,NA,1.66778112990554,2.20034932226519,NA,8.70310843491406,0.0373344771362863,0.887451773946338,NA,0.0048872052699132,27.9456385312728,16.196418511499,NA,NA
"347","2004","w2","wrtds",NA,9.89439247782343,4.43384284102815,4.94087110614708,NA,NA,NA,NA,1.44145614530084,1.82543518308802,NA,7.10971842730997,0.0432066063249914,0.935876529545221,NA,0.00384271437853465,22.2127685750146,13.1827592008279,NA,NA
"348","2003","w2","wrtds",NA,9.89337864811421,4.0258350308364,4.8474938600408,NA,NA,NA,NA,1.37835671592295,1.8026002165037,NA,6.93835839642508,0.0429914904719677,1.10778248176142,NA,0.00444368798872077,22.2461690174792,13.2377321506428,NA,NA
"349","2002","w2","wrtds",NA,7.79783413524391,3.30673547041529,3.53625898536028,NA,NA,NA,NA,1.30982130356692,1.44687274542873,NA,5.40266164212078,0.033569808030632,1.72950933668043,NA,0.00267689511512972,15.8117112435331,10.0493294684129,NA,NA
"350","2001","w2","wrtds",NA,7.40344261291597,3.14666989704369,3.21713479660191,NA,NA,NA,NA,1.39253208915662,1.35159882188686,NA,4.72447290877883,0.0333450475756306,1.46721205276184,NA,0.00371122839592122,14.3004476861399,9.18940898764164,NA,NA
"351","2000","w2","wrtds",NA,9.61360082671287,3.89346326932512,4.04758039148386,NA,NA,NA,NA,1.7197353290992,1.75481964640229,NA,6.1124913956486,0.0434143323891609,2.62470152967116,NA,0.00380563945562025,18.2628107697138,11.8458089721164,NA,NA
"352","1999","w2","wrtds",NA,11.0549267425693,4.35455376062578,4.55965278892209,18.1522422337651,NA,NA,NA,1.85951504230175,1.9930165907858,NA,6.65524959003619,0.0509784164583234,3.1584279725379,NA,0.00653217786470241,20.890003108702,13.3925190651355,NA,NA
"353","1998","w2","wrtds",NA,10.7344097963802,3.92268706652768,4.29765316515745,NA,NA,NA,NA,1.84471142323423,1.91340500434803,NA,6.24320250649912,0.0552929197197529,3.32949345524791,NA,0.00566246108507784,19.1534360175912,12.9062714474678,NA,NA
"354","1997","w2","wrtds",NA,10.9820728190864,4.48145315635638,4.14340735678169,NA,NA,NA,NA,2.19274856051688,1.95771737114693,NA,6.15877257215107,0.0635005384041947,2.16924225844102,NA,0.00668462262010435,18.5567588012362,12.9708105054562,NA,NA
"355","1996","w2","wrtds",NA,18.8928514025262,6.79960155327634,NA,NA,NA,NA,NA,3.88342885303772,3.29236626773505,NA,9.61332118415464,0.129753457936836,9.15806230935489,NA,0.0163238062131159,29.211667618494,21.3247285580319,NA,NA
"356","1995","w2","wrtds",NA,10.337248305922,3.90918977849962,NA,NA,NA,NA,NA,1.97900674207849,1.82625001575993,NA,5.45893179336804,0.0747064363157078,1.83524981370578,NA,0.00864146343705788,17.2289109921837,12.2458710502717,NA,NA
"357","1994","w2","wrtds",NA,10.1226615184049,3.6719931656263,NA,NA,NA,NA,NA,2.00722770807762,1.80943819524209,NA,5.28680743026086,0.0863632934951864,2.20714787805976,NA,0.00670646158793165,15.8745751656087,11.8197427911489,NA,NA
"358","1993","w2","wrtds",NA,10.1688498910177,3.59511440435299,NA,NA,NA,NA,NA,2.13151652457811,1.82304554620862,NA,5.15689542655934,0.0984082740458074,2.5905681983714,NA,0.00791662448033156,15.6645725889628,11.8220594618997,NA,NA
"359","1992","w2","wrtds",NA,10.875988001178,3.53738220948426,NA,NA,NA,NA,NA,2.0710983232361,1.94105171782974,NA,5.46097550715144,0.10809980068455,2.19214347271324,NA,0.00954364076158204,17.1229031755515,12.8436239845023,NA,NA
"360","1991","w2","wrtds",NA,11.9212430224224,4.09399503652847,NA,NA,NA,NA,NA,2.30784654092203,2.12305747358869,NA,5.82794311994752,0.11800495026826,1.5743866189191,NA,0.0127619668585463,18.9026960448142,14.0868271343344,NA,NA
"361","1990","w2","wrtds",NA,18.6952348559142,5.3909602986342,NA,NA,NA,NA,NA,3.91606093365947,3.23215809660701,NA,8.34973499431741,0.22655376868906,2.43984879794851,NA,0.0275093280352065,28.3419632504371,21.5921744746619,NA,NA
"362","1989","w2","wrtds",NA,12.1303269678569,3.56548254164709,NA,NA,NA,NA,NA,2.79113583076949,2.13096359230881,NA,5.60482683275521,0.13962938145718,1.18381074838969,NA,0.0184943459403793,18.6240003871062,14.3617386857778,NA,NA
"363","1988","w2","wrtds",NA,6.94984554120683,2.13788256195256,NA,NA,NA,NA,NA,1.51635668827351,1.22358533767123,NA,3.35581241774453,0.0671360399911275,0.43482224191156,NA,0.00896575161597263,10.9215901511941,8.29407161353314,NA,NA
"364","1987","w2","wrtds",NA,11.4327817085138,3.32033197488422,NA,NA,NA,NA,NA,3.09425432668414,1.99695506073788,NA,5.18103122230136,0.13655331586239,1.27090687673307,NA,0.0189624126716191,17.513251249218,13.6654567984802,NA,NA
"365","1986","w2","wrtds",NA,13.3973529462577,4.0058103941976,NA,NA,NA,NA,NA,3.35902532955988,2.29284191345394,NA,6.16034169134229,0.133139635424649,0.835483549593437,NA,0.020881303562256,21.0964437575357,16.1250432362288,NA,NA
"366","1985","w2","wrtds",NA,8.23831761116732,2.54772533608998,NA,NA,NA,NA,NA,1.95715974593339,1.39504205055226,NA,3.94322913965215,0.0702203949284217,0.164839710550304,NA,0.0102376279857187,13.5930235673923,10.1255467187014,NA,NA
"367","1984","w2","wrtds",NA,16.1643714732591,4.59722602184133,NA,NA,NA,NA,NA,4.30535147256907,2.66156449187265,NA,7.16065206436669,0.146239157956987,0.389085576593877,NA,0.0240937187134568,25.526878732266,19.8590394801624,NA,NA
"368","1983","w2","wrtds",NA,11.1729355984147,3.37144564492973,NA,NA,NA,NA,NA,2.89015673551712,1.82635135998505,NA,5.06163133065024,0.089623371319866,0.173798930661307,NA,0.0134926742299472,17.8442733382482,13.7682813156269,NA,NA
"369","1982","w2","wrtds",NA,10.1502678937467,2.77056624877095,NA,NA,NA,NA,NA,2.81100248812193,1.6477059289608,NA,4.46484391726544,0.0827544817606942,0.121377105902918,NA,0.0131050093390214,15.8820200612912,12.5999841600729,NA,NA
"370","1981","w2","wrtds",NA,19.9715023987788,5.62187498508953,NA,NA,NA,NA,NA,5.89075139517932,3.17572659370084,NA,8.47497939152665,0.150387419659471,0.500026454919862,NA,0.0285819521494008,31.5157379485193,24.6542010315522,NA,NA
"371","1980","w2","wrtds",NA,10.0039276115543,2.78297718861504,NA,NA,NA,NA,NA,3.02911855344768,1.59341953224259,NA,4.27622229239372,0.071040152682078,0.106682455780126,NA,0.0109784565233477,15.6921988274231,12.5000080361332,NA,NA
"372","1979","w2","wrtds",NA,15.0269668424138,3.91574277730869,NA,NA,NA,NA,NA,4.60595117651035,2.38161125689276,NA,6.15103831313601,0.114695544255187,0.308266374890769,NA,0.0168626529010316,22.8534967879045,18.9205317956017,NA,NA
"373","1978","w2","wrtds",NA,12.7421695818985,3.30778046006542,NA,NA,NA,NA,NA,3.96366323767587,2.02674173311494,NA,5.16907677482847,0.0971233088210981,0.375874004581151,NA,0.0125248447068414,19.2354416450451,16.2028245528466,NA,NA
"374","1977","w2","wrtds",NA,15.5765168158928,3.40813956717617,NA,NA,NA,NA,NA,4.82961628774737,2.42919618944501,NA,5.97019277497684,0.119032348585568,0.663904837097595,NA,0.0141653814143706,23.5631081987865,19.678001149752,NA,NA
"375","1976","w2","wrtds",NA,19.988912158344,4.04373547677589,NA,NA,NA,NA,NA,5.94183337262286,3.15770194898178,NA,7.52165409774941,0.154172086601561,0.789581339814896,NA,0.0143627765789264,29.6993376079308,25.1140168050072,NA,NA
"376","1975","w2","wrtds",NA,20.0893017994456,3.43432873846665,NA,NA,NA,NA,NA,6.18142353570425,3.17197912023728,NA,6.91504861057186,0.152884116503993,1.61813350151458,NA,0.0138313226576819,27.7067648988301,23.6565719177122,NA,NA
"377","1974","w2","wrtds",NA,24.4283349963961,4.3856882954753,NA,NA,NA,NA,NA,7.91745502027303,3.98963096344292,NA,8.06157213253262,0.187081716715917,2.50554058575344,NA,0.0126339753115665,30.8359221503159,26.3834020312162,NA,NA
"378","1973","w2","wrtds",NA,32.3736273716511,4.64647178511761,NA,NA,NA,NA,NA,10.7177856558107,5.25854336332403,NA,9.29696985849464,0.270828075124108,5.04708436016809,NA,0.0157689953136786,34.7220445297363,29.4270957084607,NA,NA
"379","1972","w2","wrtds",NA,24.4143977851448,3.108691292612,NA,NA,NA,NA,NA,8.78593519665239,4.13854078220218,NA,6.6393407250589,0.207162891103761,5.76597421756798,NA,NA,22.9111600179648,18.7186103030441,NA,NA
"380","1971","w2","wrtds",NA,25.7601590695864,3.37674087615778,NA,NA,NA,NA,NA,10.2329058695498,4.57333673121398,NA,6.5932546628042,0.219211812270743,20.0211016277444,NA,NA,20.3018036110093,16.0201812951649,NA,NA
"381","1970","w2","wrtds",NA,38.0084199261306,5.37795137816153,NA,NA,NA,NA,NA,14.9707553122778,6.82638138309953,NA,9.3261917725173,0.336447783478342,65.5347536615946,NA,NA,26.7323571266501,20.0381618982183,NA,NA
"382","1969","w2","wrtds",NA,49.0343857737963,5.8697483977495,NA,NA,NA,NA,NA,22.0011836991094,8.81347352574688,NA,10.4070610866896,0.457755787820452,157.674214001962,NA,NA,28.0988641365668,21.7862962056967,NA,NA
"383","1968","w2","wrtds",NA,42.7753108481098,6.18142112329261,NA,NA,NA,NA,NA,18.2837987673788,8.08873988855629,NA,9.8320254756998,0.467251368204929,273.887384640011,NA,NA,24.0520166658404,18.6069128882364,NA,NA
"384","1967","w2","wrtds",NA,47.9772472119965,7.77691235202538,NA,NA,NA,NA,NA,18.4183412004613,9.25541744973812,NA,11.2211195887592,0.556316861053981,515.738781268734,NA,NA,25.8276471544257,17.9998157952544,NA,NA
"385","1966","w2","wrtds",NA,52.2517807353408,8.27081667587121,NA,NA,NA,NA,NA,19.6970908938628,10.3245540443582,NA,12.0395298901315,0.661185876992436,844.048914443146,NA,NA,25.2673614669891,17.2557079145323,NA,NA
"386","1965","w2","wrtds",NA,22.8980025113785,5.22664832009098,NA,NA,NA,NA,NA,6.77213527353823,4.71203602110243,NA,6.11010303816073,0.387532943977223,495.493303278771,NA,NA,12.2938996524247,9.17607635469312,NA,NA
"387","1964","w2","wrtds",NA,26.6980389315353,NA,NA,NA,NA,NA,NA,8.19417124496544,5.51290630576358,NA,6.84240109226452,NA,NA,NA,NA,NA,NA,NA,NA
"388","2020","w2","rating",0.666445945523353,3.01811180236935,2.69117355053465,3.92717315981731,11.5854596326587,0.284351164314093,0.15173275652341,0.0284796420224666,0.295189457756665,0.681584810797286,0.0202074676130677,3.6052646576497,0.0273357094359305,0.043070017493219,0.144151930321374,0.0022917201963235,13.6186152904982,4.92381216808779,0.365957355394435,0.362948625420702
"389","2019","w2","rating",1.10029100427287,4.8867303158689,4.03118485240228,4.19554301830787,19.7546261294188,0.405903765566489,0.342879407523155,0.0324981484360406,0.620149460226021,1.04627913200412,0.0347535071312149,5.85083259279872,0.0497665548153581,0.0756751450954628,0.245211073925183,0.0053256684879849,20.9171539595184,7.84948359283212,0.553204646765222,0.563546492679107
"390","2018","w2","rating",0.824087055002143,3.29005938661659,4.33195143837301,2.90891088953765,13.8853147437049,0.460829336139766,0.379072781899894,0.0188270189825782,0.380996629819757,0.71135725610428,0.0262922013510855,4.52379286943079,0.0317539990831138,0.0634859726982445,0.212641518919555,0.00443526578947955,16.2696478507857,6.24791061725581,0.431893428950324,0.57606244274438
"391","2017","w2","rating",0.704361675763286,3.76782316222149,3.52654460318204,2.65785381572493,12.5137739945103,0.46557198406831,0.244509361785014,0.0296705181583355,0.468957464440706,0.842467597304904,0.0215360356722316,4.32489902238144,0.0197054139665527,0.0514754496605586,0.118413767477107,0.00390603864581733,15.2749277132357,6.04800837188665,0.404295644156357,0.389025310755646
"392","2016","w2","rating",0.581122307469424,3.62315147118813,3.28141013393536,2.5187720029024,10.8643226537464,0.417799643697533,0.215342051257115,0.0188931044702599,0.51511198760519,0.735963716162348,0.0240865124877431,4.5307666042496,0.0154128563925884,0.0390536126584435,0.131696707766698,0.00331110216553002,14.1755850211541,5.25265676069878,0.33538263400839,0.271188824211725
"393","2015","w2","rating",0.806844234795605,4.59157455065411,3.53646549525772,3.38194141638092,13.3619460673465,0.547046806839816,0.258946317900733,0.0209315743066791,0.558671447199542,0.986940269959365,0.0644374831155278,5.01516073207433,0.0271470664407367,0.0930090106773588,0.199822987902657,0.00389779432680556,16.9523637858368,6.47300806602932,0.533019810113509,0.403894159772943
"394","2014","w2","rating",0.553973821231332,4.859580329933,2.99643181506354,2.93056087873914,13.6875172278178,0.569677297985455,0.249161882821668,0.0250991078774341,1.56977063008412,1.16954918083699,0.0666407340436881,6.22996721752023,0.0216458146682241,0.456211168662616,0.186703934774784,0.00426416745243903,15.7532851626023,7.24458691323511,1.03984165101749,0.414072795434484
"395","2013","w2","rating",NA,5.33646408163421,3.75278683987038,3.26155827793573,12.4164729762913,0.506628663002334,0.30383050172295,NA,0.695555556983331,1.15926769903536,NA,6.4205844999727,0.0338309857140533,0.0717283589473267,0.206133750377608,0.00164022056640403,18.3179180363697,8.10183697991693,0.672043556162341,0.422929924967838
"396","2012","w2","rating",NA,6.79172355780902,3.33196735651325,3.87764115333757,NA,NA,NA,NA,0.940913822186111,1.42939506455828,NA,7.18201840719781,0.0430366699071996,0.0634558670304465,0.225926884058287,0.00180760515448741,23.0746191949037,10.081523196599,NA,0.556383060365333
"397","2011","w2","rating",NA,8.15771211389448,4.35093468015364,4.43974368999618,NA,NA,NA,NA,1.0362518977963,1.65635671510599,NA,7.42684626308036,0.0510327932453685,0.056660195513916,NA,0.00222143414782551,25.3188221467491,11.926253683707,NA,NA
"398","2010","w2","rating",NA,6.88514941696147,3.49622903423983,3.43116742360346,NA,NA,NA,NA,0.92640083487582,1.42249157391304,NA,5.94048532096704,0.0390315174010167,0.0380903448277931,NA,0.00163938269837505,19.977395549238,9.90913336381207,NA,NA
"399","2009","w2","rating",NA,8.97023535870884,3.16837592768712,4.83927760482979,NA,NA,NA,NA,0.752533296676348,1.7672086521119,NA,7.41271354230468,0.0484799276239149,0.0660244811878151,NA,0.0022719690140753,25.3920484762451,13.2302715243543,NA,NA
"400","2008","w2","rating",NA,9.42789028966358,3.79085269481797,4.3092476662622,NA,NA,NA,NA,1.06940343640102,1.85377869857454,NA,7.48824061103771,0.0474038349051811,0.13112112787397,NA,0.00189068154792474,23.833640576435,13.6753550619262,NA,NA
"401","2007","w2","rating",NA,8.11124599742763,3.76793898179041,3.44156572691699,NA,NA,NA,NA,1.31886855350638,1.54195209571481,NA,6.48036166266777,0.0389950010046949,0.303635199328251,NA,0.00163784895456177,18.400811229761,11.2167794927618,NA,NA
"402","2006","w2","rating",NA,10.9564216394498,5.84679580139612,4.57466858079345,NA,NA,NA,NA,2.13639936965845,2.07312578622714,NA,8.48898572864281,0.0496478583158195,0.155256029144522,NA,0.00208528505561538,22.9612184554597,15.0025437540929,NA,NA
"403","2005","w2","rating",NA,9.76714311157606,5.60958215531626,4.36381611602429,NA,NA,NA,NA,2.05785819617177,1.88422381591801,NA,8.05607076894651,0.0443711230705416,0.296958071806289,NA,0.00180108357583695,21.3578407093654,14.0258998424674,NA,NA
"404","2004","w2","rating",NA,11.3473325783071,5.97920993111601,4.80580193237976,NA,NA,NA,NA,1.46164238258869,2.10241306181383,NA,9.05997478231222,0.0485729045370959,0.364899418992151,NA,0.0031256299760161,25.7731278407384,15.8571962990734,NA,NA
"405","2003","w2","rating",NA,8.09110066411476,3.53002448545912,3.67017406718297,NA,NA,NA,NA,1.16781252570834,1.50821348250973,NA,6.01037317177646,0.0355365152626783,0.144834051305444,NA,0.00236476198355295,18.8001027654221,11.5939793657316,NA,NA
"406","2002","w2","rating",NA,7.58401206478933,3.66457606973228,3.26807153666047,NA,NA,NA,NA,0.968107373051083,1.39069437453083,NA,5.71092630174761,0.0301046228243807,0.266602870535326,NA,0.00169610034685285,16.7137110086559,10.663749760532,NA,NA
"407","2001","w2","rating",NA,7.60609736798334,2.77059523167604,2.75833410479406,NA,NA,NA,NA,1.41320968855286,1.43302175524786,NA,4.68699301379429,0.0284191621286508,0.659803966676104,NA,0.00426641540099472,15.4275324767459,10.1728757422016,NA,NA
"408","2000","w2","rating",NA,10.6855313834202,4.8083933362645,3.63276401248128,NA,NA,NA,NA,2.23916988780606,1.88637328214634,NA,6.25389347521565,0.0383581497804559,1.73977169881649,NA,0.00305405303182273,19.7333607836272,12.7551846006878,NA,NA
"409","1999","w2","rating",NA,15.582314045106,5.0411503767892,3.46375132855863,13.8024399049632,NA,NA,NA,3.77554604897307,2.79059740909744,NA,7.50984131136199,0.0397083956451443,58.0252287885157,NA,0.00397529244272304,21.2320338770455,11.4866568423788,NA,NA
"410","1998","w2","rating",NA,9.64321848743113,3.07926263878851,3.27064980158706,NA,NA,NA,NA,1.57117324549513,1.76075325065264,NA,5.54919344006331,0.0644848569672331,0.493380311434008,NA,0.00293366293266449,18.5045817572417,12.1342352647742,NA,NA
"411","1997","w2","rating",NA,10.6701576424549,5.20297440761887,4.44354751689712,NA,NA,NA,NA,2.58529235430244,1.94310395753538,NA,6.6173557559237,0.0463236065212613,2.97646714470179,NA,0.00205663540779148,17.3863594817658,12.7835734122292,NA,NA
"412","1996","w2","rating",NA,19.3413302355541,7.84690811119152,NA,NA,NA,NA,NA,3.81080876945147,3.28079041824984,NA,10.9915756284658,0.0825771707284471,0.645875182665838,NA,0.00814015149613939,32.31156112537,24.5959212298319,NA,NA
"413","1995","w2","rating",NA,8.1056703967909,2.92314532256023,NA,NA,NA,NA,NA,1.30180289945809,1.42628452745216,NA,4.70340335216173,0.0531162322912774,0.476781345004398,NA,0.00221614552144006,14.1280444713067,9.93833620977036,NA,NA
"414","1994","w2","rating",NA,10.513708390699,4.44434221255004,NA,NA,NA,NA,NA,1.91818656986536,1.81814002645459,NA,5.55958967404415,0.0645328565060356,0.197341626764675,NA,0.00259712574891246,16.7351520871066,13.3474100496379,NA,NA
"415","1993","w2","rating",NA,9.02413190335037,3.09398732969491,NA,NA,NA,NA,NA,1.23912160809831,1.76272223916396,NA,5.1550781829434,0.160080296034191,0.043558208270743,NA,0.0036380868161466,16.4204371366907,12.7920166316876,NA,NA
"416","1992","w2","rating",NA,12.3404049044535,3.44613470508532,NA,NA,NA,NA,NA,2.01560327536636,2.23217659927403,NA,5.70234887019652,0.10037015677516,0.298894073700557,NA,0.00691938111121718,19.0008502162888,15.0519142620261,NA,NA
"417","1991","w2","rating",NA,13.9148422526136,3.6957656932609,NA,NA,NA,NA,NA,2.87073961520979,2.50310258397726,NA,5.72740176272182,0.10646112526463,2.00830953586924,NA,0.0152735035432013,19.0970391940638,14.7356789171615,NA,NA
"418","1990","w2","rating",NA,20.2230065530814,4.47274246927025,NA,NA,NA,NA,NA,6.0978346368114,3.469140977941,NA,9.22896128469381,0.156499061911456,3.11140638720582,NA,0.01987533168183,28.2258476109606,22.1601145297059,NA,NA
"419","1989","w2","rating",NA,10.0841781573777,3.72385206928252,NA,NA,NA,NA,NA,1.99553880398956,1.8632972497877,NA,5.27288660210475,0.0932513398385068,0.0748569015458986,NA,0.00513961844987038,15.557529127838,12.7033927765021,NA,NA
